"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","15","N","2018118415","3","1","","1","10","Y","JEEP","2013","01","1","","1","00","W","999","0","","2","01","03","01","01","PA","2","01","1C4RJFBG0DC","T4W"
"","51","N","2018119604","3","1","","1","12","Y","DODG","2002","01","1","","1","00","E","999","0","","1","01","07","01","01","PA","1","04","1D7HU18Z02J","TCW"
"","15","N","2018074289","3","1","","2","01","Y","TOYT","2008","02","1","","1","00","N","035","0","","1","01","01","01","01","PA","1","06","JTMBD33VX86","T4W"
"","06","N","2018074358","3","1","","1","11","Y","SUBA","2013","01","1","","1","00","S","999","0","","2","01","02","01","03","PA","2","01","JF1GPAL6XD2","PSW"
"","04","N","2018078832","2","1","","1","12","Y","CHRY","2012","01","1","","1","00","N","999","0","","1","01","05","10","01","PA","1","01","1C3CCBBB0CN","P4D"
"","15","N","2018078879","3","1","","1","05","Y","CHEV","2012","02","1","","2","00","W","999","0","","1","01","07","12","04","PA","2","06","2GNFLEEK9C6","T4W"
"","51","N","2018063558","1","1","","1","06","Y","FORD","2010","01","1","","1","00","N","020","0","","3","01","01","01","03","PA","2","01","1FTEX1CW0AF","T4C"
"","04","N","2018065111","1","1","","1","06","Y","TOYT","2007","01","1","","1","00","S","999","","","3","01","05","01","03","PA","2","01","JTDBT923571","P4D"
"","15","N","2018066725","1","1","","1","05","Y","HYUN","2012","01","1","","1","00","N","999","0","","2","01","05","14","98","PA","2","06","5XYZGDAB2CG","T4W"
"","15","N","2018068436","1","1","","1","06","Y","JEEP","2002","01","1","","1","00","W","010","","","2","01","03","02","01","OH","2","06","1J4GL48K52W","T4W"
"","15","N","2018069805","1","1","","3","06","Y","HOND","2009","02","2","","1","00","N","000","0","","3","01","12","03","01","PA","2","06","5J6RE48389L","T4W"
"","02","N","2018071373","1","1","","1","12","Y","HOND","2013","01","2","","1","00","E","999","0","","1","01","02","01","01","PA","1","01","2HGFG3B57DH","PCP"
"","15","N","2018072903","1","1","","1","06","Y","JEEP","2014","01","1","","1","00","W","999","0","","3","01","03","01","01","PA","2","06","1C4RJFBG5EC","T4W"
"","04","N","2018075776","1","1","","3","06","Y","SUBA","2014","01","1","","1","00","W","999","0","","3","01","03","02","01","PA","2","01","4S3BMBH62E3","P4D"
"","04","N","2018075817","2","1","","1","11","Y","HYUN","2017","01","1","","1","00","E","010","0","","1","01","12","12","04","PA","1","01","KMHE34L1XHA","P4D"
"","23","N","2018078924","3","1","","1","03","Y","APRI","2011","01","1","","1","00","N","050","0","","1","01","04","15","06","PA","1","02","ZD4SMC001BS","MEN"
"","04","N","2018062160","3","1","","1","12","Y","CADI","2011","01","2","","1","00","S","020","0","","1","01","05","01","01","PA","1","01","1G6KD5E63BU","P4D"
"","15","N","2018063676","1","1","","2","00","Y","TOYT","2011","01","1","","1","00","E","025","0","","1","01","02","01","01","PA","0","06","2T3DF4DV9BW","T4W"
"","15","N","2018066781","3","1","","1","10","Y","SUBA","2005","02","2","","1","00","N","035","0","","2","01","02","01","03","PA","2","01","JF1SG65645G","T4W"
"","04","N","2018066866","3","1","","3","01","Y","HOND","2004","01","2","","1","00","E","055","0","","1","01","01","01","01","OH","1","01","1HGCM66504A","P4D"
"","04","N","2018069923","0","1","","3","06","Y","CHEV","2015","01","2","","1","00","N","010","","","2","01","02","02","01","PA","1","01","1G1PE5SB7F7","P4D"
"","41","N","2018071431","2","1","","3","12","Y","CHRY","2005","01","1","","1","00","W","999","0","","1","01","08","01","01","PA","1","07","2C4GP54L45R","TES"
"","41","N","2018074482","3","1","","1","12","Y","GMC","2012","02","1","","1","00","N","999","0","","1","01","07","01","01","PA","1","07","1GJZ71FG7C1","TES"
"","04","N","2018074500","2","1","","1","06","Y","PONT","2004","01","1","","1","00","W","000","0","","3","01","03","03","01","PA","2","01","1G2NF52E94C","P4D"
"","09","N","2018077584","3","1","","5","01","Y","MERZ","2017","01","1","","3","00","N","999","","","1","01","03","17","07","PA","1","01","WDDWJ8GB1HF","P"
"","15","N","2018078955","2","1","","1","06","Y","SUBA","2016","01","2","","1","00","W","999","0","","2","01","02","01","01","PA","3","06","JF2GPABC4G8","T4W"
"","04","N","2018078994","2","1","","1","12","Y","VOLK","2008","01","1","","1","00","E","010","0","","2","01","05","10","01","PA","2","01","3VWRJ71K28M","P4D"
"","04","N","2018062216","1","1","","1","10","Y","PONT","2006","01","1","","1","00","S","999","0","","1","01","07","10","01","PA","2","01","2G2WP552561","P4D"
"","51","N","2018063717","3","1","","1","09","Y","FORD","2011","02","1","","1","00","N","999","0","","2","01","03","01","01","PA","3","04","1FTLR4FEXBP","T4C"
"","04","N","2018065339","1","1","","2","08","Y","BUIC","2011","01","1","","1","00","N","030","0","","2","01","02","12","04","PA","2","01","1G4HA5EM8BU","P4D"
"","15","N","2018066915","3","1","","1","06","Y","NISS","2012","01","1","","1","00","S","000","0","","2","01","02","03","01","PA","2","06","JN8AS5MV9CW","T4W"
"","04","N","2018125782","1","1","","1","06","Y","DODG","2003","01","1","","1","00","E","999","0","","2","01","07","12","03","PA","2","01","1B3ES56C33D","P4D"
"","15","N","2018129636","1","1","","1","11","Y","CHEV","2003","01","1","","1","00","N","999","0","","1","01","12","12","04","PA","1","06","2CNBJ13C436","T4W"
"","04","N","2018114290","3","1","","1","11","Y","CHEV","2015","01","1","","1","00","E","999","0","","1","01","05","10","01","PA","2","01","1G1PA5SG9F7","P4D"
"","04","N","2018116428","3","1","","1","12","Y","NISS","2013","01","1","","1","01","S","025","0","","1","01","01","01","01","PA","1","01","1N4BL3AP3DC","P4D"
"","15","N","2018117727","3","1","","1","11","Y","HYUN","2008","01","2","","1","00","S","015","0","","1","01","03","12","03","PA","2","06","5NMSH73E68H","T4W"
"","15","N","2018120123","3","1","","1","12","Y","BUIC","2012","01","2","","1","00","N","999","0","","2","01","07","01","01","PA","2","01","5GAKRCED8CJ","T4W"
"","51","N","2018122241","2","1","","3","06","Y","NISS","2007","01","1","","1","00","W","000","0","","2","01","07","03","03","PA","2","06","1N6AD07WX7C","TCW"
"","04","N","2018124602","3","1","","1","12","Y","HYUN","2014","02","1","","1","00","W","055","","","2","01","03","01","01","PA","1","01","5NPEB4AC4EH","P4D"
"","04","N","2018127303","2","1","","3","06","Y","HOND","2014","01","1","","1","00","E","005","","","2","01","07","01","13","PA","2","01","1HGCR2F36EA","P4D"
"","69","N","2018128419","3","1","","1","02","Y","DODG","9999","01","3","","1","00","E","999","0","","2","01","05","14","98","ZZ","2","04","99999999999",""
"","","N","2018114395","","","","","","","","","00","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2018116508","2","1","","1","03","Y","HOND","2006","01","2","","1","00","E","025","","","2","01","07","01","01","CT","2","01","1HGCM56166A","P4D"
"","04","N","2018117817","3","1","","3","02","Y","NISS","2017","01","1","","1","00","E","999","0","","2","01","99","12","01","PA","2","01","1N4AA6AP7HC","P4D"
"","15","N","2018120238","3","1","","3","12","Y","SUBA","2016","02","2","","1","00","W","035","0","","1","01","04","01","01","PA","1","06","JF2SJAVC4GH","T4W"
"","15","N","2018121373","3","3","","1","01","Y","CHEV","2016","05","1","","1","00","E","999","0","","1","01","05","01","13","TX","1","06","1GNKRGKD2GJ","T4W"
"","15","N","2018122268","2","1","","1","05","Y","TOYT","2008","01","2","","1","00","E","000","0","","2","01","02","03","03","PA","2","06","JTEES41A382","T4W"
"","04","N","2018124651","3","1","","2","12","Y","HOND","2002","01","1","","1","00","N","025","0","","1","01","05","01","01","PA","1","01","JHMCG66502C","P4D"
"","15","N","2018127332","3","1","","3","09","Y","KIA","2007","02","1","","4","00","E","055","0","","1","01","07","16","03","PA","1","06","KNDJF723377","T4W"
"","15","N","2018114485","3","1","","1","03","Y","KIA","2016","01","2","","1","00","W","010","0","","2","01","10","12","01","PA","2","06","KNDJN2A2XG7","T4W"
"","15","N","2018116567","3","1","","2","12","Y","MAZD","2016","02","5","","1","00","W","999","0","","1","01","07","01","01","PA","1","06","JM3KE4DY3G0","T4W"
"","15","N","2018118954","1","1","","1","11","Y","CHEV","2006","01","2","","1","00","W","005","0","","1","01","05","05","11","PA","1","06","1GNET16S166","T4W"
"","51","N","2018120337","0","1","","1","11","Y","CHEV","2016","01","1","","1","00","E","999","0","","2","01","05","12","13","PA","1","04","1GCVKNECXGZ","T4C"
"","15","N","2018122431","3","1","","1","02","Y","HYUN","2014","02","1","","1","00","N","999","0","","2","01","03","01","06","PA","2","06","KM8JUCAG2EU","T4W"
"","04","N","2018126003","0","1","","2","06","Y","ACUR","2017","01","1","","1","00","N","000","0","","4","01","12","03","03","OH","2","01","19UDE2F78HA","P4D"
"","04","N","2018131825","3","1","","3","12","Y","NISS","2014","02","1","","1","00","N","010","0","","1","01","07","12","09","PA","1","01","1N4AL3AP5EN","P4D"
"","04","N","2018131880","2","1","","1","11","Y","BUIC","2012","01","2","","1","00","E","999","0","","1","01","03","01","06","PA","1","01","2G4GS5EK2C9","P4D"
"","69","N","2018114567","1","1","","1","11","Y","TOYT","2018","01","1","","1","00","W","999","0","","3","01","03","01","01","PA","2","06","JTEBU5JRXJ5","T"
"","15","N","2018116636","1","1","","1","06","Y","FORD","2014","01","1","","1","00","S","030","0","","3","01","05","01","03","PA","2","06","1FM5K8D87EG","T4W"
"","04","N","2018118040","3","1","","1","11","Y","KIA","2005","01","1","","1","00","S","030","0","","2","01","07","01","01","PA","2","01","KNAFE121255","P4D"
"","51","N","2018120366","2","1","","3","12","Y","FORD","1997","01","1","","4","00","S","999","1","","1","01","02","16","01","PA","1","04","1FDLF47G4VE","TCB"
"","51","N","2018121507","1","1","","1","06","Y","FORD","2017","01","1","","1","00","E","999","0","","2","01","01","15","02","PA","2","04","1FT8W3BTXHE","TCW"
"","69","N","2018122464","3","1","","1","06","Y","FORD","2014","02","1","","1","00","S","000","0","","2","01","05","03","03","PA","2","04","1FTFW1ET1EF","T"
"","","N","2018122475","1","4","","5","12","U","OTHR","","99","1","","1","00","W","055","0","","2","05","99","01","03","ZZ","1","99","",""
"","15","N","2018124797","3","1","","1","02","Y","GMC","2003","01","1","","3","00","E","999","0","","1","01","05","17","01","PA","1","06","1GKET16S536","T4W"
"","15","N","2018126078","1","2","","1","06","Y","TOYT","2013","","0","","1","99","E","000","0","","3","02","01","06","02","PA","1","07","5TDDK3EH0DS","T4W"
"","04","N","2018129957","3","1","","2","05","Y","ACUR","2005","02","1","","1","00","S","000","","","2","01","12","03","03","PA","3","01","JH4KB16515C","P4D"
"","04","N","2018130947","2","1","","3","01","Y","TOYT","2016","01","1","","1","00","E","999","","","2","01","01","01","01","PA","2","01","5YFBURHE2GP","P4D"
"","04","N","2018131943","3","1","","1","03","Y","NISS","2012","02","2","","1","00","S","025","0","","3","01","07","01","02","PA","2","01","3N1CN7AP0CL","P4D"
"","40","N","2018116760","3","1","","1","12","Y","TOYT","2012","02","2","","1","00","E","040","0","","1","01","07","01","01","PA","1","07","5TDKK3DC4CS","TSV"
"","09","N","2018120405","2","1","","2","12","Y","GENS","2017","01","1","","1","00","S","999","0","","1","01","12","01","01","PA","1","01","KMHGN4JE9HU","P"
"","04","N","2018121608","3","1","","1","11","Y","CHEV","2011","02","1","","1","00","E","999","0","","1","01","02","12","04","PA","2","01","KL1TD5DE5BB","P4D"
"","01","N","2018122563","3","1","","2","12","Y","CHRY","1991","01","1","","1","00","W","999","0","","1","01","02","01","09","PA","1","01","1C3XJ45K2MG","PCV"
"","04","N","2018124913","1","1","","5","11","Y","CHRY","2015","01","1","","2","00","E","000","0","","3","01","12","03","01","PA","2","01","1C3CCCAB1FN","P4D"
"","69","N","2018132037","2","1","","3","06","Y","KIA","2018","01","1","","1","00","W","000","0","","2","01","12","03","01","PA","2","06","KNDPRCA67J7","T"
"","04","N","2018114759","3","1","","1","11","Y","DODG","2012","02","1","","1","00","S","999","","","2","01","05","04","01","PA","1","01","1C3CDZCB8CN","P4D"
"","15","N","2018116825","1","1","","2","06","Y","NISS","2012","01","1","","1","00","N","000","0","","2","01","09","03","01","MA","2","06","JN8AZ1MW5CW","T4W"
"","04","N","2018118126","1","1","","1","01","Y","LEXS","2002","01","1","","1","00","N","999","0","","1","01","08","01","01","PA","1","01","JTHBF30G420","P4D"
"","09","N","2018119148","1","1","","3","06","Y","VOLK","2018","01","1","","1","00","S","999","0","","2","01","01","01","01","PA","2","01","3VWDB7AJ7JM","P"
"","51","N","2018121654","3","1","","1","12","Y","GMC","2005","01","1","","1","00","N","999","0","","2","01","03","01","01","PA","1","04","1GTHK24U85E","TPK"
"","41","N","2018122619","1","1","","1","06","Y","CHRY","2005","01","1","","1","00","N","000","0","","2","01","01","03","13","PA","3","07","2C4GP44R85R","TES"
"","04","N","2018123582","1","1","","1","12","Y","FORD","2014","01","1","","2","00","E","000","0","","4","01","05","03","01","PA","3","01","1FADP3F22EL","P4D"
"","51","N","2018126271","3","1","","1","05","Y","GMC","2016","01","2","","1","00","E","999","0","","1","01","01","01","01","PA","2","04","1GT12SEG4GF","TCW"
"","04","N","2018130098","3","1","","3","14","Y","HYUN","2017","01","1","","1","00","S","999","0","","1","01","03","01","01","GA","1","01","5NPD84LF0HH","P4D"
"","09","N","2018131062","1","2","","1","02","Y","FORD","2017","","0","","1","00","","000","0","","4","02","05","06","09","NJ","1","01","1FAHP2D88HG","P"
"","15","N","2018114791","2","1","","1","01","Y","LEXS","2013","01","1","","1","00","S","020","0","","1","01","12","01","01","PA","1","01","2T2BK1BA2DC","T4W"
"","40","N","2018118169","2","1","","2","12","Y","KIA","2006","02","1","","1","00","N","999","0","","1","01","12","01","13","PA","1","07","KNDMB233666","TSV"
"","40","N","2018119225","1","1","","1","06","Y","HOND","2016","01","1","","1","00","S","999","0","","4","01","12","02","01","PA","2","06","5FNRL5H66GB","TSV"
"","04","N","2018120555","1","1","","1","06","Y","HOND","2012","02","2","","1","00","W","999","1","","3","01","03","01","06","PA","2","01","1HGCP2F67CA","P4D"
"","04","N","2018121829","2","1","","3","06","Y","TOYT","2000","01","2","","1","00","S","000","0","","2","01","03","03","01","PA","2","01","4T1BG28K0YU","P4D"
"","","N","2018123639","","","","","","","","","00","1","","","","","","","","1","31","","","","","2","","",""
"","04","N","2018123657","1","1","","2","11","Y","CHRY","2008","02","1","","1","00","N","025","0","","1","01","02","01","01","PA","2","01","1C3LC56R48N","P4D"
"","09","N","2018125114","3","1","","2","12","Y","NISS","2017","03","2","","3","00","W","030","0","","1","01","07","17","01","CA","1","01","3N1AB7AP4HY","P"
"","15","N","2018127567","1","2","","3","06","Y","HOND","2011","","0","","2","00","","000","0","","2","02","01","06","11","PA","2","06","5J6RE4H37BL","T4W"
"","02","N","2018130185","2","1","","1","06","Y","FORD","2004","02","1","","1","00","W","045","0","","2","01","05","01","01","PA","2","01","1FAFP42X44F","PCP"
"","04","N","2018114895","3","1","","1","06","Y","KIA","2012","01","1","","1","00","U","000","0","","2","01","02","03","03","PA","2","01","5XXGN4A77CG","P4D"
"","15","N","2018115860","1","1","","1","06","Y","TOYT","2016","01","1","","1","00","E","999","0","","3","01","02","01","01","PA","2","06","2T3RFREV5GW","T4W"
"","04","N","2018118301","3","3","","1","01","U","HYUN","2008","02","1","","1","00","W","999","","","1","01","02","01","01","PA","1","01","KMHDU46DX8U","P4D"
"","04","N","2018122810","3","1","","2","01","Y","TOYT","2011","01","1","","1","00","W","055","0","","1","01","07","15","01","PA","1","01","4T1BB3EK9BU","P4D"
"","04","N","2018122839","1","1","","2","06","Y","CHRY","2016","01","1","","1","00","N","999","0","","5","01","03","02","03","PA","2","01","1C3CCCAB9GN","P4D"
"","04","N","2018123810","3","1","","1","01","U","FORD","2013","01","1","","4","00","S","050","0","","1","01","08","16","03","PA","1","01","1FADP3F27DL","P4D"
"","41","N","2018129080","2","1","","1","06","Y","FORD","2017","02","1","","1","00","W","000","0","","3","01","03","03","03","PA","2","07","1FTYE1YM0HK","TCG"
"","01","N","2018131225","3","2","","3","06","U","SAA","1996","","0","","2","00","W","000","0","","2","02","05","06","11","PA","2","01","YS3DD78B8T7","PCV"
"","51","N","2018114959","3","1","","1","12","Y","FORD","2003","02","1","","1","00","N","045","1","","2","01","99","01","01","PA","1","04","1FTNX21L93E","T4C"
"","02","N","2018119418","3","1","","1","01","Y","CHEV","2009","01","1","","1","00","E","035","0","","1","01","12","01","01","PA","1","01","1G1AS18H997","PCP"
"","15","N","2018122925","3","1","","1","12","Y","HOND","2012","01","1","","3","00","S","999","0","","1","01","11","17","01","PA","1","06","5FNYF4H59CB","T4W"
"","51","N","2018127742","3","3","","5","02","Y","RAM","2016","01","1","","1","00","W","015","0","","1","01","12","99","01","PA","1","04","3C6UR5HJ3GG","TCW"
"","73","Y","2018113832","1","1","","2","06","Y","MACK","2011","98","1","","1","00","E","005","0","","1","01","03","98","01","PA","1","05","1M2AU02C5BM","TTB"
"","51","N","2018115081","1","1","","2","06","Y","FORD","2016","02","1","","1","00","S","999","0","","1","01","05","14","01","PA","2","04","1FTFW1EGXGF","TCW"
"","04","N","2018117163","1","1","","1","11","Y","CHEV","2017","01","1","","1","00","N","999","0","","2","01","05","01","01","TX","1","01","1G1BE5SM9H7","P4D"
"","04","N","2018120757","3","1","","1","05","Y","CHEV","2016","02","1","","1","00","W","070","0","","1","01","05","01","03","PA","1","01","1G1PE5SB1G7","P4D"
"","15","N","2018122970","3","1","","1","11","Y","CHEV","2001","01","1","","1","00","E","015","0","","1","01","02","12","98","PA","2","01","1GNDT13W012","T4W"
"","01","N","2018123950","3","1","","1","01","Y","FORD","2014","01","1","","1","00","N","999","0","","2","01","12","12","03","PA","1","01","1ZVBP8FF2E5","PCV"
"","04","N","2018125261","3","1","","1","11","Y","KIA","2014","01","1","","1","00","E","999","0","","1","01","02","98","03","PA","1","01","KNAFX4A60E5","P4D"
"","15","N","2018127798","3","1","","2","01","Y","FORD","2009","02","1","","1","00","W","999","0","","2","01","05","01","03","PA","1","06","1FMCU93G39K","T4W"
"","69","N","2018113843","2","1","","1","06","Y","HOND","2018","01","1","","1","00","N","000","","","2","01","05","03","01","PA","3","04","5FPYK2F17JB","T"
"","04","N","2018117277","2","1","","1","03","Y","ACUR","2010","01","1","","1","00","S","030","0","","1","01","05","12","01","PA","1","01","19UUA9F59AA","P4D"
"","40","N","2018118417","3","1","","1","12","Y","HOND","2011","02","1","","1","00","S","025","","","1","01","07","01","03","PA","1","07","5FNRL5H67BB","TSV"
"","51","N","2018119604","3","1","","1","11","Y","GMC","2002","02","2","","1","00","W","000","0","","2","01","07","03","04","OH","2","04","1GTDT13W42K","TCW"
"","04","N","2018119604","1","1","","1","07","Y","HOND","2013","01","1","","1","00","W","999","0","","3","01","05","01","01","PA","2","01","19XFB4F21DE","P4D"
"","04","N","2018120901","3","1","","1","12","Y","VOLK","2014","01","1","","1","00","S","999","0","","2","01","05","01","03","PA","1","01","3VW4T7AJXEM","P4D"
"","09","N","2018124096","9","4","","1","01","","CHEV","2010","99","1","","1","00","N","999","","","2","05","05","01","01","","1","01","",""
"","69","N","2018126774","1","1","","3","01","Y","FORD","2016","02","4","","3","00","E","999","0","","1","01","03","17","01","PA","1","07","1FDEE3FL3GD","TYY"
"","15","N","2018131381","3","1","","1","12","Y","KIA","2016","01","2","","1","00","W","999","0","","1","01","09","01","01","PA","1","06","KNDJP3A58G7","T4W"
"","15","N","2018113951","2","1","","1","06","Y","LINC","2013","02","2","","1","12","E","000","0","","2","01","05","03","03","PA","3","06","2LMHJ5NK8DB","T4W"
"","04","N","2018116120","3","3","","1","12","U","CHRY","2015","01","1","","1","00","N","999","0","","1","01","05","01","01","PA","1","01","1C3CCCAB8FN","P4D"
"","","N","2018118443","","","","","","","","","00","1","","","","","","","","2","31","","","","","2","","",""
"","15","N","2018124112","3","1","","2","06","Y","BUIC","2015","02","2","","1","00","E","999","0","","2","01","12","01","01","PA","2","06","KL4CJFSB1FB","T4W"
"","69","N","2018126901","3","1","","1","11","Y","TOYT","2018","01","1","","1","00","N","999","0","","2","01","01","01","01","PA","2","04","5TFCZ5AN4JX","T"
"","04","N","2018129393","3","1","","3","02","Y","HOND","2010","01","1","","1","00","E","005","0","","1","01","07","01","01","PA","2","01","19XFA1F51AE","P4D"
"","20","N","2018130467","3","1","","1","12","Y","HD","2013","01","1","","1","00","S","999","0","","1","01","02","01","06","PA","1","02","1HD4LE219DC","MRS"
"","04","N","2018131504","1","1","","3","11","Y","HOND","2015","01","1","","1","00","W","000","0","","2","01","12","03","01","PA","2","01","2HGFB2F83FH","P4D"
"","04","N","2018116149","2","1","","1","12","Y","GEO","1996","01","1","","1","00","E","999","0","","1","01","04","01","03","PA","1","01","1Y1SK5267TZ","P4D"
"","04","N","2018117336","3","1","","1","07","Y","BMW","2002","01","1","","1","00","W","000","0","","3","01","07","03","01","PA","2","01","WBAEV33482K","P4D"
"","09","N","2018118581","2","1","","1","06","Y","FORD","2013","01","1","","1","00","S","040","0","","4","01","03","01","03","NC","3","01","99999999999",""
"","15","N","2018123238","1","1","","1","06","Y","JEEP","2007","01","2","","1","00","N","999","0","","3","01","03","02","03","PA","2","06","1J8FF28W37D","T4W"
"","15","N","2018124190","1","1","","1","06","Y","TOYT","2017","01","1","","1","00","W","999","","","1","01","05","01","01","GA","2","06","2T3DFREV7HW","T4W"
"","15","N","2018125524","3","1","","1","11","Y","HOND","2004","02","1","","1","00","S","000","0","","3","01","01","03","01","VA","2","06","2HKYF18524H","T4W"
"","15","N","2018126934","1","1","","2","06","Y","CHEV","2011","01","1","","1","00","S","000","0","","3","01","03","03","01","PA","2","06","1GNSKKE39BR","T4W"
"","04","N","2018128023","1","1","","2","06","Y","BMW","2016","01","1","","1","00","N","000","0","","2","01","12","03","01","PA","2","01","WBA5A7C51GG","P4D"
"","15","N","2018131599","3","1","","4","02","Y","SUBA","2016","01","1","","1","00","E","020","0","","2","01","01","12","01","PA","2","06","JF2GPABC0G8","T4W"
"","02","N","2018116246","3","1","","1","10","Y","HOND","2001","02","1","","1","00","S","999","0","","1","01","02","12","03","PA","1","01","1HGEM22991L","PCP"
"","51","N","2018118609","9","4","","3","11","Y","GMC","2013","02","2","","1","00","S","999","0","","1","01","01","01","07","PA","1","04","1GTR2VE79DZ","T4C"
"","15","N","2018119808","3","1","","3","01","Y","FORD","2002","02","1","","3","00","W","035","0","","1","01","07","17","01","PA","1","01","1FMYU02192K","T4W"
"","40","N","2018121103","3","1","","1","09","Y","DODG","2012","02","2","","1","00","W","999","","","1","01","02","12","06","PA","2","07","2C4RDGCGXCR","TSV"
"","51","N","2018121153","1","1","","3","06","Y","RAM","2016","01","1","","1","00","S","005","0","","2","01","03","02","01","PA","2","04","3C6UR5FL0GG","TCW"
"","04","N","2018125620","3","1","","1","12","U","TOYT","1999","01","1","","1","00","S","999","0","","1","01","07","01","01","PA","1","01","4T1BF18B1XU","P4D"
"","15","N","2018125654","3","1","","3","11","Y","KIA","2016","01","2","","1","00","E","999","0","","1","01","03","10","07","PA","1","06","KNDPBCAC2G7","T4W"
"","04","N","2018126988","1","1","","1","06","Y","CHEV","2012","01","1","","1","00","W","999","0","","4","01","05","01","01","PA","2","01","1G1ZC5E06CF","P4D"
"","51","N","2018128192","2","1","","1","06","Y","CHEV","2016","01","1","","1","00","E","005","","","2","01","07","01","03","PA","2","04","1GCVKREC1GZ","T4C"
"","79","Y","2018131623","3","1","","3","03","Y","","9999","09","1","","3","31","W","020","0","","1","01","03","17","01","ZG","1","05","99999999999",""
"","04","N","2018114151","3","1","","3","11","Y","CHEV","2013","01","1","","1","00","S","999","0","","2","01","03","01","01","PA","2","01","1G1PG5SB4D7","P4D"
"","04","N","2018116306","3","2","","2","08","Y","NISS","2016","","0","","1","00","","000","0","","2","02","05","06","11","PA","2","01","1N4AA6AP6GC","P4D"
"","51","N","2018118654","3","1","","1","05","Y","GMC","2014","01","1","","1","00","E","999","0","","1","01","03","12","04","PA","2","04","3GTU2UEC1EG","TCW"
"","69","N","2018119945","3","1","","3","12","Y","SUBA","2018","01","1","","1","00","W","045","0","","1","01","12","01","03","PA","1","06","4S4BSACC1J3","T"
"","04","N","2018124453","1","1","","1","06","U","VOLK","2007","02","1","","1","00","E","000","","","2","01","03","03","03","PA","2","01","WVWJK73CX7P","P4D"
"","51","N","2018127048","2","1","","1","12","Y","TOYT","2014","02","1","","1","00","W","035","0","","1","01","99","01","01","PA","1","01","5TFUX4EN9EX","TPC"
"","04","N","2018129498","3","1","","1","12","Y","CHRY","2010","02","1","","1","00","S","999","0","","1","01","05","15","06","PA","1","01","1C3CC5FB7AN","P4D"
"","15","N","2018130644","1","1","","1","06","Y","JEEP","2006","01","1","","1","00","N","000","0","","2","01","05","03","01","PA","3","06","1J4GR48K96C","T4W"
"","09","N","2018114188","3","1","","2","12","Y","TOYT","2018","01","3","","1","00","S","035","0","","2","01","05","01","01","PA","1","01","2T1BURHE2JC","P"
"","04","N","2018115234","1","1","","2","11","Y","CHEV","2011","01","1","","1","00","N","000","0","","2","01","03","03","01","PA","2","01","1G1ZC5E17BF","P4D"
"","15","N","2018115275","3","1","","1","11","Y","JEEP","2012","01","1","","1","00","N","999","0","","1","01","07","12","01","PA","1","06","1C4PJMAK0CW","T4W"
"","04","N","2018117687","3","1","","1","12","Y","KIA","2013","01","1","","1","00","N","999","0","","1","01","07","01","03","WV","2","01","KNADM4A33D6","P4D"
"","03","N","2018118726","3","1","","1","12","Y","MNNI","2008","02","1","","1","00","S","045","0","","3","01","12","01","03","PA","1","01","WMWMF73548T","P2H"
"","04","N","2018118734","2","1","","3","12","Y","CHEV","2012","01","2","","1","00","W","060","0","","1","01","01","01","01","PA","1","01","1G1PF5SC4C7","P4D"
"","15","N","2018105274","2","1","","1","05","Y","STRN","2004","01","1","","1","00","N","999","0","","1","01","02","12","03","PA","1","01","5GZCZ63464S","T4W"
"","04","N","2018106993","3","1","","2","12","Y","STRN","2007","01","1","","1","00","N","030","0","","1","01","08","01","01","PA","1","01","1G8ZV57707F","P4D"
"","69","N","2018108916","3","1","","1","12","Y","JEEP","2019","01","1","","1","00","S","025","0","","2","01","05","01","01","PA","1","06","1C4PJMLB9KD","T"
"","09","N","2018109884","3","1","","1","12","Y","HOND","2018","01","1","","3","00","S","040","0","","2","01","07","17","03","PA","2","01","JHMZC5F31JC","P"
"","04","N","2018110941","2","1","","1","02","Y","MERC","2000","01","2","","1","00","W","001","0","","3","01","08","01","09","PA","3","01","2MEFM75W7YX","P4D"
"","51","N","2018112110","2","1","","2","04","Y","GMC","1998","01","1","","1","00","W","999","","","1","01","09","01","03","PA","2","04","1GTEK14M6WZ","TPK"
"","03","N","2018113170","3","1","","1","01","Y","PONT","1992","01","1","","1","00","N","999","0","","2","01","02","01","03","PA","1","01","1G2FS23T5NL","P2H"
"","69","N","2018099316","1","1","","3","06","Y","FORD","2014","01","1","","1","00","S","000","0","","2","01","07","03","03","PA","2","04","1FTFX1EF4EF","T"
"","04","N","2018101346","3","1","","1","12","Y","HOND","2012","01","1","","1","00","N","999","0","","1","01","05","01","01","PA","1","01","19XFB2F56CE","P4D"
